codi,x_etrs89,y_etrs89,latitud,longitud,cat_nom_ci,Mean_LST,LST_zone,LST_zone_label
0003763AR,431710.114,4584143.78,41.405939,2.1829769,Styphnolobium japonicum,28.97036495,3,Warm
0003764AR,431701.302,4584135.115,41.4058602,2.1828724,Styphnolobium japonicum,28.98535499,3,Warm
0003768AR,431696.56,4584130.113,41.4058148,2.1828163,Styphnolobium japonicum,28.98339095,3,Warm
0003769AR,431705.587,4584139.465,41.4058998,2.1829232,Styphnolobium japonicum,28.92458277,3,Warm
0019520AR,434379.137,4583974.176,41.4046338,2.2149246,Styphnolobium japonicum,27.51214321,1,Coolest
0019612AR,433825.469,4584309.77,41.407611,2.2082646,Styphnolobium japonicum,26.78393484,1,Coolest
0019804AR,433803.058,4584248.72,41.4070593,2.2080031,Styphnolobium japonicum,26.95531086,1,Coolest
0020134AR,433836.579,4584322.16,41.4077235,2.2083961,Styphnolobium japonicum,26.79643619,1,Coolest
0020725AR,434324.178,4584141.036,41.4061321,2.2142491,Styphnolobium japonicum,25.97810611,1,Coolest
0020744AR,434333.298,4584149.936,41.406213,2.2143572,Styphnolobium japonicum,25.82847526,1,Coolest
0023198AR,433793.421,4584633.171,41.4105211,2.2078458,Styphnolobium japonicum,30.99838139,4,Hottest
0023199AR,433802.081,4584641.651,41.4105982,2.2079485,Styphnolobium japonicum,31.10266892,4,Hottest
0023206AR,433829.672,4584651.901,41.4106928,2.2082774,Styphnolobium japonicum,31.22925669,4,Hottest
0023240AR,433823.00000000006,4584662.0,41.4107832,2.2081965,Styphnolobium japonicum,31.31257945,4,Hottest
0023260AR,433157.0,4584906.0,41.4129257,2.2002016,Styphnolobium japonicum,26.90680322,1,Coolest
0023261AR,433810.0,4584633.0,41.410521,2.2080441,Styphnolobium japonicum,31.00890688,4,Hottest
0023280AR,432836.466,4584385.3,41.4082092,2.1964245,Styphnolobium japonicum,29.56421813,3,Warm
0023282AR,432967.793,4584233.674,41.4068545,2.1980124,Styphnolobium japonicum,28.07677066,2,Cool
0023446AR,433824.821,4584647.261,41.4106506,2.2082199,Styphnolobium japonicum,31.19373393,4,Hottest
0023524AR,433815.00000000006,4584654.0,41.4107105,2.2081017,Styphnolobium japonicum,31.23252163,4,Hottest
0023542AR,433005.242,4584860.357,41.412502,2.198391,Styphnolobium japonicum,27.63291326,1,Coolest
0023555AR,433784.76100000006,4584624.691,41.410444,2.2077431,Styphnolobium japonicum,30.90861157,4,Hottest
0023568AR,433029.242,4584880.567,41.412686,2.1986759,Styphnolobium japonicum,27.4344595,1,Coolest
0023597AR,433586.397,4585414.764,41.4175436,2.2052832,Styphnolobium japonicum,27.43878097,1,Coolest
0023726AR,433033.172,4584880.327,41.4126842,2.198723,Styphnolobium japonicum,27.39114517,1,Coolest
0023739AR,433786.671,4584610.341,41.410315,2.2077675,Styphnolobium japonicum,30.73342032,4,Hottest
0023753AR,432951.237,4584268.537,41.4071672,2.1978105,Styphnolobium japonicum,28.30884292,2,Cool
0023775AR,432982.437,4584236.587,41.406882,2.1981873,Styphnolobium japonicum,27.95001028,2,Cool
0023829AR,432947.1979999999,4584254.273,41.4070384,2.1977637,Styphnolobium japonicum,28.36085918,2,Cool
0023837AR,432832.288,4584371.078,41.4080808,2.1963761,Styphnolobium japonicum,29.74660639,3,Warm
0023898AR,433586.9170000001,4585421.734,41.4176065,2.2052886,Styphnolobium japonicum,27.33103186,1,Coolest
0023942AR,432953.636,4584247.033,41.4069737,2.1978416,Styphnolobium japonicum,28.26296939,2,Cool
0023987AR,433431.00000000006,4585174.0,41.4153623,2.2034503,Styphnolobium japonicum,28.16942828,2,Cool
0024013AR,433006.352,4584856.447,41.4124669,2.1984047,Styphnolobium japonicum,27.60459582,1,Coolest
0024022AR,433436.0,4585193.0,41.4155338,2.2035081,Styphnolobium japonicum,27.94450753,2,Cool
0024054AR,433588.717,4585428.534,41.4176679,2.2053094,Styphnolobium japonicum,27.28178602,1,Coolest
0024115AR,433810.0,4584650.0,41.4106741,2.2080423,Styphnolobium japonicum,31.19400537,4,Hottest
0024146AR,432888.899,4584331.884,41.4077325,2.1970577,Styphnolobium japonicum,29.2472143,3,Warm
0024214AR,433805.0,4584628.0,41.4104755,2.2079849,Styphnolobium japonicum,30.94737418,4,Hottest
0024233AR,432928.293,4584273.622,41.4072111,2.1975354,Styphnolobium japonicum,28.59911325,2,Cool
0024277AR,432977.28,4584218.388,41.4067177,2.1981276,Styphnolobium japonicum,28.00179133,2,Cool
0024321AR,433797.751,4584637.411,41.4105597,2.2078971,Styphnolobium japonicum,31.05939171,4,Hottest
0024339AR,432826.172,4584377.558,41.4081386,2.1963022,Styphnolobium japonicum,29.74228968,3,Warm
0024359AR,433432.0,4585181.0,41.4154254,2.2034615,Styphnolobium japonicum,28.06679756,2,Cool
0024367AR,432829.658,4584391.91,41.4082682,2.1963423,Styphnolobium japonicum,29.57629547,3,Warm
0024426AR,433797.0,4584620.0,41.4104028,2.20789,Styphnolobium japonicum,30.86465744,4,Hottest
0024440AR,433789.0,4584628.0,41.4104742,2.2077934,Styphnolobium japonicum,30.95248607,4,Hottest
0024489AR,433594.267,4585418.954,41.417582,2.2053769,Styphnolobium japonicum,27.39149109,1,Coolest
0024503AR,432850.5229999999,4584371.243,41.4080838,2.1965942,Styphnolobium japonicum,29.56694887,3,Warm
0024516AR,433815.131,4584637.981,41.4105662,2.208105,Styphnolobium japonicum,31.05744005,4,Hottest
0024552AR,432999.667,4584233.626,41.4068568,2.1983937,Styphnolobium japonicum,27.85002345,2,Cool
0024726AR,433434.0,4585185.0,41.4154616,2.203485,Styphnolobium japonicum,27.97378867,2,Cool
0024800AR,432858.388,4584345.065,41.4078487,2.1966912,Styphnolobium japonicum,29.68752996,3,Warm
0024811AR,432972.943,4584228.137,41.4068051,2.1980746,Styphnolobium japonicum,28.05761804,2,Cool
0024828AR,432873.252,4584329.694,41.4077115,2.1968708,Styphnolobium japonicum,29.49182315,3,Warm
0024858AR,433025.032,4584880.407,41.4126843,2.1986256,Styphnolobium japonicum,27.48574956,1,Coolest
0024923AR,433435.00000000006,4585189.0,41.4154977,2.2034966,Styphnolobium japonicum,27.97116239,2,Cool
0025020AR,433007.882,4584852.787,41.4124341,2.1984234,Styphnolobium japonicum,27.60974372,1,Coolest
0025029AR,433806.0,4584645.0,41.4106287,2.207995,Styphnolobium japonicum,31.15328536,4,Hottest
0025041AR,433771.771,4584611.971,41.4103284,2.2075891,Styphnolobium japonicum,30.77637754,4,Hottest
0025109AR,433432.0,4585178.0,41.4153984,2.2034619,Styphnolobium japonicum,28.16989209,2,Cool
0025142AR,433776.101,4584616.211,41.410367,2.2076404,Styphnolobium japonicum,30.82162385,4,Hottest
0025154AR,432963.717,4584255.757,41.4070531,2.1979612,Styphnolobium japonicum,28.16752638,2,Cool
0025215AR,433782.541,4584606.211,41.4102774,2.2077186,Styphnolobium japonicum,30.69143075,4,Hottest
0025233AR,432861.003,4584359.772,41.4079814,2.1967209,Styphnolobium japonicum,29.51429067,3,Warm
0025273AR,432961.036,4584240.22,41.4069129,2.1979308,Styphnolobium japonicum,28.21608285,2,Cool
0025280AR,433586.397,4585418.244,41.417575,2.2052828,Styphnolobium japonicum,27.42495455,1,Coolest
0025316AR,432923.689,4584295.948,41.4074117,2.1974779,Styphnolobium japonicum,28.76026238,2,Cool
0025325AR,433586.607,4585411.224,41.4175118,2.2052861,Styphnolobium japonicum,27.39202233,1,Coolest
0025365AR,432864.849,4584337.959,41.4077852,2.1967693,Styphnolobium japonicum,29.60821202,3,Warm
0025441AR,432977.353,4584208.692,41.4066303,2.1981295,Styphnolobium japonicum,28.0052508,2,Cool
0025443AR,433587.747,4585425.054,41.4176364,2.2052982,Styphnolobium japonicum,27.27176575,1,Coolest
0025458AR,432938.757,4584281.317,41.4072812,2.1976598,Styphnolobium japonicum,28.5320294,2,Cool
0025460AR,432933.942,4584267.393,41.4071554,2.1976037,Styphnolobium japonicum,28.54330748,2,Cool
0025609AR,433832.422,4584654.561,41.410717,2.20831,Styphnolobium japonicum,31.25861901,4,Hottest
0025649AR,432969.957,4584249.367,41.4069961,2.1980366,Styphnolobium japonicum,28.10282134,2,Cool
0025687AR,432976.197,4584242.977,41.406939,2.1981119,Styphnolobium japonicum,28.03709309,2,Cool
0025763AR,432867.924,4584353.174,41.4079225,2.1968044,Styphnolobium japonicum,29.47369551,3,Warm
0025818AR,433767.441,4584607.741,41.41029,2.2075377,Styphnolobium japonicum,30.72839226,4,Hottest
0025854AR,432989.807,4584233.927,41.4068587,2.1982757,Styphnolobium japonicum,27.9078808,2,Cool
0025936AR,433431.00000000006,4585169.0,41.4153173,2.2034509,Styphnolobium japonicum,28.23597095,2,Cool
0025984AR,432851.767,4584352.035,41.4079109,2.1966112,Styphnolobium japonicum,29.69272763,3,Warm
0025999AR,432921.569,4584280.474,41.4072722,2.1974542,Styphnolobium japonicum,28.7421475,2,Cool
0026011AR,432819.875,4584383.818,41.4081945,2.1962262,Styphnolobium japonicum,29.69641828,3,Warm
0026014AR,432932.517,4584287.707,41.4073383,2.1975844,Styphnolobium japonicum,28.62497924,2,Cool
0026034AR,432845.707,4584358.015,41.4079643,2.1965381,Styphnolobium japonicum,29.71828335,3,Warm
0026041AR,433605.207,4585443.384,41.417803,2.2055051,Styphnolobium japonicum,26.94043052,1,Coolest
0026078AR,433819.981,4584642.621,41.4106084,2.2081625,Styphnolobium japonicum,31.14336882,4,Hottest
0030531AR,432960.156,4585415.256,41.4174961,2.1977901,Styphnolobium japonicum,28.18708514,2,Cool
0030676AR,433008.302,4584880.197,41.412681,2.1984254,Styphnolobium japonicum,27.53444764,1,Coolest
0030785AR,433003.602,4584872.427,41.4126106,2.1983701,Styphnolobium japonicum,27.63932411,1,Coolest
0031237AR,432970.194,4585403.015,41.4173867,2.1979116,Styphnolobium japonicum,28.22049597,2,Cool
0031240AR,433016.422,4584880.327,41.4126828,2.1985226,Styphnolobium japonicum,27.52053238,1,Coolest
0031421AR,432962.5,4585416.459,41.4175071,2.197818,Styphnolobium japonicum,28.18348728,2,Cool
0031643AR,432960.437,4585418.555,41.4175258,2.1977931,Styphnolobium japonicum,28.17884652,2,Cool
0031690AR,433012.452,4584880.167,41.412681,2.1984751,Styphnolobium japonicum,27.54770979,1,Coolest
0032587AR,433003.852,4584868.187,41.4125724,2.1983735,Styphnolobium japonicum,27.60538528,1,Coolest
0032767AR,432964.252,4585413.067,41.4174767,2.1978394,Styphnolobium japonicum,28.19176292,2,Cool
0032973AR,433004.982,4584864.387,41.4125383,2.1983875,Styphnolobium japonicum,27.6336132,1,Coolest
0033052AR,433020.742,4584880.627,41.4126859,2.1985742,Styphnolobium japonicum,27.46737145,1,Coolest
0033123AR,433002.771,4584876.481,41.412647,2.1983597,Styphnolobium japonicum,27.60019688,1,Coolest
0034613AR,433940.952,4586041.272,41.4232156,2.209457,Styphnolobium japonicum,29.0919896,3,Warm
0034808AR,433958.168,4585974.809,41.4226184,2.2096703,Styphnolobium japonicum,28.7040432,2,Cool
0034814AR,434085.292,4585962.781,41.4225206,2.2111928,Styphnolobium japonicum,28.02370275,2,Cool
0034987AR,433950.049,4586004.027,41.4228809,2.20957,Styphnolobium japonicum,28.87681717,2,Cool
0035025AR,433228.059,4585724.617,41.4203047,2.2009614,Styphnolobium japonicum,28.13459593,2,Cool
0035045AR,433946.469,4586018.679,41.4230126,2.2095255,Styphnolobium japonicum,28.9726794,3,Warm
0035125AR,433942.372,4586035.592,41.4231646,2.2094746,Styphnolobium japonicum,29.06639065,3,Warm
0035179AR,434085.072,4585974.991,41.4226305,2.2111888,Styphnolobium japonicum,28.1701658,2,Cool
0035190AR,433979.339,4585912.281,41.422057,2.2099305,Styphnolobium japonicum,28.45100661,2,Cool
0035238AR,433930.664,4586039.558,41.4231994,2.2093341,Styphnolobium japonicum,29.03663623,3,Warm
0035260AR,433986.174,4585928.81,41.4222065,2.2100104,Styphnolobium japonicum,28.48207914,2,Cool
0035318AR,433939.052,4586006.872,41.4229057,2.2094381,Styphnolobium japonicum,28.90085724,3,Warm
0035415AR,434085.072,4585968.941,41.422576,2.2111895,Styphnolobium japonicum,28.15044363,2,Cool
0035502AR,433935.922,4586019.989,41.4230235,2.2093992,Styphnolobium japonicum,28.95997176,3,Warm
0035510AR,433945.837,4585981.107,41.4226742,2.2095221,Styphnolobium japonicum,28.75676799,2,Cool
0035596AR,433983.871,4585916.716,41.4220973,2.2099842,Styphnolobium japonicum,28.45843056,2,Cool
0035728AR,433923.742,4586069.572,41.4234691,2.209248,Styphnolobium japonicum,29.13498175,3,Warm
0035864AR,434043.943,4586076.451,41.423541,2.2106856,Styphnolobium japonicum,29.36564892,3,Warm
0035908AR,433220.289,4585732.587,41.4203758,2.2008676,Styphnolobium japonicum,28.10776819,2,Cool
0035991AR,433934.03,4586026.635,41.4230832,2.2093758,Styphnolobium japonicum,28.9969201,3,Warm
0036023AR,434084.743,4585945.552,41.4223653,2.2111881,Styphnolobium japonicum,28.00123451,2,Cool
0036064AR,433939.928,4586002.428,41.4228657,2.209449,Styphnolobium japonicum,28.87536465,2,Cool
0036541AR,433252.969,4585700.507,41.4200896,2.2012622,Styphnolobium japonicum,28.22464212,2,Cool
0036674AR,434038.933,4586075.141,41.4235288,2.2106258,Styphnolobium japonicum,29.40056006,3,Warm
0036703AR,433951.743,4585998.104,41.4228277,2.2095909,Styphnolobium japonicum,28.84407421,2,Cool
0036809AR,433209.729,4585742.747,41.4204665,2.2007401,Styphnolobium japonicum,28.08831287,2,Cool
0036836AR,433947.326,4586012.991,41.4229615,2.2095364,Styphnolobium japonicum,28.92982915,3,Warm
0036848AR,433246.789,4585705.887,41.4201376,2.2011876,Styphnolobium japonicum,28.18752737,2,Cool
0036867AR,433224.069,4585728.407,41.4203385,2.2009133,Styphnolobium japonicum,28.12489282,2,Cool
0036907AR,433932.187,4586032.909,41.4231396,2.2093531,Styphnolobium japonicum,29.02252429,3,Warm
0036921AR,433983.541,4585908.022,41.422019,2.2099812,Styphnolobium japonicum,28.44385915,2,Cool
0037023AR,433941.22200000007,4585998.03,41.4228262,2.209465,Styphnolobium japonicum,28.84298297,2,Cool
0037120AR,433989.647,4585932.506,41.42224,2.2100516,Styphnolobium japonicum,28.49048643,2,Cool
0037149AR,433926.522,4586058.172,41.4233667,2.2092825,Styphnolobium japonicum,29.10146545,3,Warm
0037426AR,433925.1319999999,4586063.872,41.4234179,2.2092653,Styphnolobium japonicum,29.11121866,3,Warm
0037434AR,433931.871,4586073.223,41.4235027,2.2093449,Styphnolobium japonicum,29.17562805,3,Warm
0037475AR,433944.971,4585985.465,41.4227133,2.2095112,Styphnolobium japonicum,28.77815037,2,Cool
0037534AR,433948.997,4586007.848,41.4229153,2.2095569,Styphnolobium japonicum,28.90676318,3,Warm
0037607AR,433929.302,4586046.772,41.4232642,2.209317,Styphnolobium japonicum,29.08180677,3,Warm
0037622AR,433927.912,4586052.472,41.4233155,2.2092998,Styphnolobium japonicum,29.11012498,3,Warm
0037740AR,433935.734,4586060.241,41.4233861,2.2093925,Styphnolobium japonicum,29.16543932,3,Warm
0037787AR,433946.928,4585976.897,41.4226363,2.2095356,Styphnolobium japonicum,28.7233583,2,Cool
0037857AR,433943.21,4586030.141,41.4231156,2.2094853,Styphnolobium japonicum,29.03156623,3,Warm
0037875AR,433993.443,4585936.311,41.4222746,2.2100966,Styphnolobium japonicum,28.50169795,2,Cool
0037877AR,433956.498,4585980.339,41.4226681,2.2096497,Styphnolobium japonicum,28.7415977,2,Cool
0038007AR,434083.79,4585938.591,41.4223026,2.2111774,Styphnolobium japonicum,28.05133623,2,Cool
0038056AR,433977.121,4585893.902,41.4218913,2.2099059,Styphnolobium japonicum,28.40860618,2,Cool
0038150AR,434084.282,4585980.261,41.4226779,2.2111788,Styphnolobium japonicum,28.22408592,2,Cool
0038463AR,434083.532,4585921.021,41.4221443,2.2111763,Styphnolobium japonicum,28.17263283,2,Cool
0038491AR,433595.727,4585440.324,41.4177746,2.205392,Styphnolobium japonicum,27.1410292,1,Coolest
0038505AR,433598.097,4585442.914,41.4177981,2.2054201,Styphnolobium japonicum,27.05923221,1,Coolest
0038747AR,434087.232,4585921.371,41.4221477,2.2112205,Styphnolobium japonicum,28.0846341,2,Cool
0038853AR,433591.317,4585434.724,41.4177238,2.2053399,Styphnolobium japonicum,27.27834307,1,Coolest
0040135AR,432434.608,4584774.823,41.4116839,2.1915735,Styphnolobium japonicum,28.71079501,2,Cool
0040140AR,432728.009,4584586.899,41.4100159,2.1951046,Styphnolobium japonicum,27.8697841,2,Cool
0040397AR,432500.38,4584730.391,41.4112892,2.1923653,Styphnolobium japonicum,28.44107218,2,Cool
0040538AR,432478.838,4584728.343,41.411269,2.1921078,Styphnolobium japonicum,28.50430369,2,Cool
0040571AR,432280.699,4584580.412,41.4099199,2.1897538,Styphnolobium japonicum,28.71190103,2,Cool
0040587AR,432258.799,4584590.223,41.4100064,2.1894907,Styphnolobium japonicum,28.75560466,2,Cool
0040785AR,432651.889,4584551.25,41.4096884,2.1941979,Styphnolobium japonicum,27.60848293,1,Coolest
0040876AR,432724.019,4584567.419,41.4098401,2.195059,Styphnolobium japonicum,27.67738763,1,Coolest
0041044AR,432630.109,4584573.92,41.4098908,2.1939348,Styphnolobium japonicum,28.21396809,2,Cool
0041457AR,432264.049,4584587.843,41.4099854,2.1895538,Styphnolobium japonicum,28.74359215,2,Cool
0041604AR,432728.709,4584590.839,41.4100515,2.1951125,Styphnolobium japonicum,27.95712947,2,Cool
0041782AR,432729.419,4584594.749,41.4100867,2.1951206,Styphnolobium japonicum,27.97043167,2,Cool
0041832AR,432727.199,4584583.019,41.4099809,2.1950953,Styphnolobium japonicum,27.82906575,1,Coolest
0041888AR,432725.379,4584575.189,41.4099102,2.1950744,Styphnolobium japonicum,27.711601,1,Coolest
0042055AR,432724.739,4584571.349,41.4098756,2.1950672,Styphnolobium japonicum,27.65133126,1,Coolest
0042411AR,432158.832,4585116.154,41.4147349,2.1882358,Styphnolobium japonicum,28.24629706,2,Cool
0042448AR,432209.382,4585022.184,41.4138928,2.1888511,Styphnolobium japonicum,28.57701457,2,Cool
0042519AR,432208.693,4585164.964,41.4151787,2.1888269,Styphnolobium japonicum,28.44101415,2,Cool
0042532AR,431739.435,4585478.998,41.4179674,2.183177,Styphnolobium japonicum,28.94749564,3,Warm
0042583AR,431720.705,4585500.178,41.4181566,2.1829505,Styphnolobium japonicum,28.9598854,3,Warm
0042698AR,432148.532,4585097.334,41.4145645,2.1881147,Styphnolobium japonicum,28.24600444,2,Cool
0042713AR,432285.794,4585256.763,41.416012,2.1897391,Styphnolobium japonicum,28.93227585,3,Warm
0042803AR,431801.204,4585438.227,41.4176054,2.1839207,Styphnolobium japonicum,28.75415708,2,Cool
0042823AR,432150.292,4585107.614,41.4146573,2.1881346,Styphnolobium japonicum,28.22506834,2,Cool
0042879AR,431903.674,4585333.336,41.4166694,2.1851585,Styphnolobium japonicum,28.36205215,2,Cool
0042913AR,432151.463,4585125.054,41.4148144,2.1881466,Styphnolobium japonicum,28.21619206,2,Cool
0043007AR,431726.365,4585494.858,41.4181091,2.1830188,Styphnolobium japonicum,28.95301512,3,Warm
0043018AR,432103.08200000005,4585130.845,41.4148625,2.1875671,Styphnolobium japonicum,28.11158064,2,Cool
0043225AR,432174.98300000007,4585132.424,41.4148828,2.1884272,Styphnolobium japonicum,28.28745537,2,Cool
0043229AR,431687.565,4585534.128,41.4184595,2.1825501,Styphnolobium japonicum,28.94509254,3,Warm
0043376AR,431664.845,4585551.429,41.4186134,2.1822763,Styphnolobium japonicum,28.91048929,3,Warm
0043551AR,431880.805,4585357.34,41.4168837,2.1848822,Styphnolobium japonicum,28.41287007,2,Cool
0043593AR,432315.234,4585262.853,41.4160694,2.1900907,Styphnolobium japonicum,28.99723113,3,Warm
0043605AR,431596.8350000001,4585626.419,41.419283,2.1814541,Styphnolobium japonicum,28.75773448,2,Cool
0043637AR,432373.604,4585326.856,41.4166507,2.1907819,Styphnolobium japonicum,29.32499766,3,Warm
0043650AR,432148.782,4585088.214,41.4144824,2.1881187,Styphnolobium japonicum,28.26009732,2,Cool
0043686AR,432299.91399999993,4585255.013,41.4159975,2.1899082,Styphnolobium japonicum,28.95462801,3,Warm
0043872AR,431624.375,4585598.179,41.419031,2.1817868,Styphnolobium japonicum,28.79624284,2,Cool
0043873AR,432305.604,4585260.703,41.4160492,2.1899757,Styphnolobium japonicum,28.98479784,3,Warm
0043890AR,431824.474,4585415.187,41.4173999,2.1842017,Styphnolobium japonicum,28.65006176,2,Cool
0043914AR,431885.405,4585352.587,41.4168412,2.1849378,Styphnolobium japonicum,28.40361967,2,Cool
0044016AR,432220.083,4585168.854,41.4152147,2.1889627,Styphnolobium japonicum,28.45494888,2,Cool
0044419AR,433247.592,4588722.362,41.447306,2.2008641,Styphnolobium japonicum,29.37385668,3,Warm
0044574AR,433242.851,4588704.412,41.447144,2.2008093,Styphnolobium japonicum,29.50840715,3,Warm
0044583AR,433241.771,4588719.782,41.4472823,2.2007947,Styphnolobium japonicum,29.34782972,3,Warm
0044659AR,433247.591,4588703.562,41.4471367,2.2008661,Styphnolobium japonicum,29.56018245,3,Warm
0044663AR,433240.781,4588710.002,41.4471942,2.2007839,Styphnolobium japonicum,29.44604457,3,Warm
0044818AR,433237.3709999999,4588717.062,41.4472575,2.2007423,Styphnolobium japonicum,29.36242376,3,Warm
0045070AR,433246.781,4588716.012,41.4472488,2.2008551,Styphnolobium japonicum,29.44167117,3,Warm
0045081AR,433263.701,4588709.971,41.4471958,2.2010583,Styphnolobium japonicum,29.63317975,3,Warm
0045108AR,433254.891,4588716.321,41.4472523,2.2009521,Styphnolobium japonicum,29.50971928,3,Warm
0046963AR,432446.021,4589429.153,41.4536048,2.1911898,Styphnolobium japonicum,28.78311911,2,Cool
0046980AR,432453.127,4589422.206,41.4535428,2.1912756,Styphnolobium japonicum,28.86165146,2,Cool
0047005AR,432477.047,4589390.749,41.4532615,2.1915655,Styphnolobium japonicum,29.07420407,3,Warm
0047025AR,432374.211,4589038.55,41.4500807,2.1903739,Styphnolobium japonicum,29.28114799,3,Warm
0047052AR,432461.99,4589405.442,41.4533926,2.1913836,Styphnolobium japonicum,28.94313046,3,Warm
0047055AR,432477.485,4589398.613,41.4533324,2.1915699,Styphnolobium japonicum,29.06012627,3,Warm
0047056AR,432577.911,4588849.967,41.4483994,2.1928334,Styphnolobium japonicum,29.50961506,3,Warm
0047061AR,432473.466,4589402.347,41.4533657,2.1915214,Styphnolobium japonicum,29.03164661,3,Warm
0047110AR,432507.285,4589371.958,41.4530948,2.1919296,Styphnolobium japonicum,29.25520164,3,Warm
0047138AR,432473.302,4589394.171,41.453292,2.1915203,Styphnolobium japonicum,29.05038669,3,Warm
0047144AR,432437.589,4589428.638,41.4535995,2.1910889,Styphnolobium japonicum,28.72745637,2,Cool
0047156AR,432438.231,4589436.508,41.4536704,2.1910957,Styphnolobium japonicum,28.71303412,2,Cool
0047195AR,432449.34,4589426.13,41.4535779,2.1912299,Styphnolobium japonicum,28.80981907,2,Cool
0047229AR,432426.273,4589439.712,41.4536982,2.1909522,Styphnolobium japonicum,28.62136936,2,Cool
0047316AR,432518.286,4589361.252,41.4529993,2.1920625,Styphnolobium japonicum,29.28905315,3,Warm
0047319AR,432481.4369999999,4589395.085,41.4533009,2.1916176,Styphnolobium japonicum,29.09998727,3,Warm
0047336AR,432488.325,4589379.738,41.4531633,2.1917018,Styphnolobium japonicum,29.16330057,3,Warm
0047391AR,432492.765,4589384.598,41.4532074,2.1917544,Styphnolobium japonicum,29.16272514,3,Warm
0047402AR,432535.674,4589344.834,41.4528529,2.1922725,Styphnolobium japonicum,29.33597687,3,Warm
0047436AR,432496.525,4589380.748,41.4531731,2.1917998,Styphnolobium japonicum,29.18880892,3,Warm
0047459AR,432489.072,4589387.974,41.4532375,2.1917098,Styphnolobium japonicum,29.15025304,3,Warm
0047493AR,432370.132,4589024.989,41.4499583,2.1903265,Styphnolobium japonicum,29.27083742,3,Warm
0047502AR,432540.693,4589339.875,41.4528087,2.1923331,Styphnolobium japonicum,29.35308293,3,Warm
0047509AR,432418.906,4589448.339,41.4537753,2.190863,Styphnolobium japonicum,28.5680353,2,Cool
0047525AR,432441.357,4589424.876,41.4535659,2.1911344,Styphnolobium japonicum,28.75997319,2,Cool
0047531AR,432487.847,4589372.119,41.4530946,2.1916969,Styphnolobium japonicum,29.18446445,3,Warm
0047554AR,432429.904,4589436.073,41.4536658,2.1909961,Styphnolobium japonicum,28.6430005,2,Cool
0047561AR,432442.306,4589432.969,41.4536389,2.1911449,Styphnolobium japonicum,28.7357631,2,Cool
0047610AR,432452.28,4589414.427,41.4534727,2.1912664,Styphnolobium japonicum,28.8520001,2,Cool
0047624AR,432460.788,4589415.177,41.4534802,2.1913681,Styphnolobium japonicum,28.9328711,3,Warm
0047664AR,432469.866,4589405.923,41.4533976,2.1914779,Styphnolobium japonicum,28.99213163,3,Warm
0047728AR,432371.6,4589030.061,41.4500041,2.1903435,Styphnolobium japonicum,29.27566469,3,Warm
0047748AR,432512.586,4589366.66,41.4530476,2.1919937,Styphnolobium japonicum,29.27604877,3,Warm
0047752AR,432491.744,4589376.555,41.4531349,2.1917431,Styphnolobium japonicum,29.18940198,3,Warm
0047828AR,432433.801,4589432.323,41.4536323,2.1910431,Styphnolobium japonicum,28.68317326,2,Cool
0047899AR,432448.39,4589418.139,41.4535058,2.1912194,Styphnolobium japonicum,28.82060462,2,Cool
0047902AR,432368.8020000001,4589019.959,41.4499128,2.1903112,Styphnolobium japonicum,29.2662704,3,Warm
0047904AR,432469.406,4589397.859,41.4533249,2.1914732,Styphnolobium japonicum,29.00510118,3,Warm
0047980AR,432444.929,4589421.565,41.4535364,2.1911776,Styphnolobium japonicum,28.78709369,2,Cool
0048031AR,432579.121,4588837.927,41.448291,2.1928492,Styphnolobium japonicum,29.60703184,3,Warm
0048047AR,432456.788,4589418.677,41.4535114,2.1913199,Styphnolobium japonicum,28.88332804,2,Cool
0048061AR,432513.925,4589356.648,41.4529575,2.1920108,Styphnolobium japonicum,29.29086303,3,Warm
0048112AR,432484.639,4589383.393,41.4531959,2.1916572,Styphnolobium japonicum,29.13398659,3,Warm
0048151AR,432422.225,4589443.512,41.4537321,2.1909033,Styphnolobium japonicum,28.59737033,2,Cool
0048204AR,432578.471,4588843.897,41.4483448,2.1928408,Styphnolobium japonicum,29.5634683,3,Warm
0048262AR,432577.161,4588858.557,41.4484767,2.1928235,Styphnolobium japonicum,29.42502961,3,Warm
0048364AR,432480.874,4589387.07,41.4532287,2.1916117,Styphnolobium japonicum,29.10018646,3,Warm
0048371AR,432503.005,4589367.618,41.4530554,2.1918789,Styphnolobium japonicum,29.24846077,3,Warm
0048443AR,432456.385,4589410.299,41.4534359,2.191316,Styphnolobium japonicum,28.88261265,2,Cool
0048477AR,432485.30499999993,4589391.798,41.4532717,2.1916643,Styphnolobium japonicum,29.12520019,3,Warm
0048499AR,432426.349,4589448.144,41.4537742,2.1909522,Styphnolobium japonicum,28.62961634,2,Cool
0048527AR,432580.061,4588832.147,41.4482391,2.1928611,Styphnolobium japonicum,29.6770802,3,Warm
0048530AR,432508.225,4589362.358,41.4530084,2.1919419,Styphnolobium japonicum,29.26436271,3,Warm
0048543AR,432465.767,4589401.495,41.4533574,2.1914293,Styphnolobium japonicum,28.98479244,3,Warm
0048549AR,432466.187,4589409.825,41.4534324,2.1914334,Styphnolobium japonicum,28.95540492,3,Warm
0048564AR,432524.14,4589355.82,41.4529509,2.1921332,Styphnolobium japonicum,29.30365493,3,Warm
