codi,LST_zone,SOS,POS,EOS,GSL
0023794AR,1,55.70892410341951,92.54378648874062,343.6905754795663,287.9816513761468
0023795AR,1,35.00834028356964,114.15763135946622,284.6330275229358,249.62468723936615
0023796AR,4,60.88407005838198,130.59633027522935,357.69391159299414,296.80984153461213
0023807AR,4,58.14428690575479,98.93661384487072,304.7247706422018,246.580483736447
0023808AR,4,59.361968306922435,84.62885738115095,353.73644703919933,294.3744787322769
0023828AR,1,63.31943286071726,133.33611342785653,310.5087572977481,247.18932443703085
0023845AR,4,48.70725604670559,98.3277731442869,302.89824854045037,254.19099249374477
0023861AR,1,56.013344453711426,113.5487906588824,365.0,308.9866555462886
0023862AR,4,56.92660550458715,103.80733944954129,310.5087572977481,253.58215179316096
0023864AR,4,58.753127606338616,102.89407839866554,343.9949958298582,285.2418682235196
0023873AR,1,52.96914095079233,126.03002502085072,297.41868223519594,244.4495412844036
0023878AR,4,56.92660550458715,90.41284403669724,312.6396997497915,255.71309424520433
0023882AR,1,40.48790658882402,103.80733944954129,293.15679733110926,252.66889074228524
0023895AR,1,57.53544620517097,153.73227689741452,218.2693911592994,160.73394495412845
0023902AR,4,54.491242702251874,99.24103419516264,287.9816513761468,233.4904086738949
0023908AR,1,66.36363636363636,110.20016680567139,344.2994161801501,277.93577981651373
0023914AR,4,59.05754795663052,91.63052543786488,330.6005004170142,271.5429524603837
0023916AR,1,33.790658882402,110.80900750625521,280.37114261884903,246.58048373644704
0023927AR,4,61.4929107589658,128.7698081734779,341.255212677231,279.76230191826517
0023932AR,4,50.53377814845704,99.24103419516264,322.9899916597164,272.45621351125936
0023933AR,1,59.05754795663052,178.39032527105923,319.3369474562135,260.279399499583
0023937AR,4,59.361968306922435,105.93828190158466,360.4336947456213,301.0717264386989
0023948AR,4,50.22935779816514,107.4603836530442,326.94745621351126,276.7180984153461
0023954AR,4,61.79733110925771,107.1559633027523,306.8557130942452,245.05838198498748
0023955AR,1,44.74979149291075,101.371976647206,303.8115095913261,259.0617180984154
0023969AR,1,47.18515429524603,113.24437030859049,254.19099249374477,207.00583819849874
0023978AR,1,56.31776480400334,89.19516263552961,294.070058381985,237.75229357798167
0023999AR,4,56.622185154295245,101.06755629691408,339.1242702251876,282.50208507089235
0024007AR,4,54.79566305254378,88.28190158465388,308.98665554628855,254.19099249374477
0024009AR,1,56.31776480400334,89.4995829858215,270.93411175979986,214.61634695579653
0024012AR,4,57.83986655546288,124.81234361968306,310.2043369474562,252.36447039199334
0024014AR,1,66.36363636363636,107.1559633027523,341.5596330275229,275.19599666388655
0024015AR,4,59.970809007506254,103.50291909924937,359.8248540450375,299.85404503753125
0024042AR,1,42.61884904086739,111.1134278565471,308.0733944954128,265.4545454545454
0024067AR,1,58.14428690575479,84.02001668056714,308.37781484570473,250.23352793994994
0024073AR,1,52.0558798999166,109.59132610508756,285.5462885738115,233.49040867389493
0024075AR,1,68.19015846538782,159.2118432026689,365.0,296.8098415346122
0024081AR,1,60.579649708090066,110.80900750625521,354.34528773978315,293.7656380316931
0024088AR,4,59.66638865721435,118.72393661384487,346.7347789824854,287.0683903252711
0024096AR,4,59.66638865721435,100.15429524603836,329.07839866555463,269.4120100083403
0024098AR,4,55.40450375312761,95.58798999165971,300.1584653878232,244.75396163469557
0024120AR,4,61.79733110925771,138.81567973311093,330.29608006672225,268.49874895746456
0024129AR,4,57.53544620517097,98.63219349457881,329.9916597164304,272.4562135112594
0024132AR,4,53.88240200166805,108.98248540450375,307.1601334445371,253.27773144286905
0024133AR,4,57.83986655546288,95.89241034195163,358.30275229357795,300.46288573811506
0024135AR,4,42.01000834028357,128.7698081734779,299.85404503753125,257.8440366972477
0024140AR,1,49.924937447873226,123.29024186822352,290.4170141784821,240.49207673060886
0024144AR,4,56.013344453711426,89.80400333611342,299.5496246872394,243.53628023352795
0024159AR,4,51.751459549624684,89.4995829858215,365.0,313.24854045037534
0024164AR,1,46.88073394495413,120.55045871559632,289.80817347789826,242.92743953294413
0024169AR,4,57.83986655546288,95.58798999165971,307.7689741451209,249.92910758965803
0024174AR,1,50.22935779816514,162.56046705587988,229.2285237698082,178.99916597164304
