codi,LST_zone,SOS,POS,EOS,GSL
0038548AR,4,56.63831915957979,126.97348674337168,344.6423211605803,288.0040020010005
0038570AR,4,49.23461730865433,84.58729364682341,300.0350175087544,250.80040020010006
0038575AR,4,55.1575787893947,114.9424712356178,345.56778389194596,290.4102051025513
0038581AR,4,55.52776388194096,102.54127063531766,336.6833416708354,281.1555777888944
0038590AR,4,47.93896948474237,119.19959979989993,357.4137068534267,309.4747373686843
0038601AR,4,48.86443221610805,95.50775387693847,286.33816908454224,237.4737368684342
0038612AR,4,50.34517258629314,82.36618309154576,319.4697348674337,269.1245622811406
0038632AR,4,55.712856428214096,129.1945972986493,297.62881440720355,241.91595797898947
0038666AR,4,55.1575787893947,116.79339669834917,348.52926463231614,293.37168584292147
0038672AR,4,52.011005502751374,102.1710855427714,337.23861930965484,285.2276138069035
0038689AR,4,50.160080040020006,145.48274137068535,343.7168584292146,293.5567783891946
0038713AR,4,56.453226613306654,90.1400700350175,311.8809404702351,255.42771385692845
0038719AR,4,49.23461730865433,93.47173586793397,299.479739869935,250.24512256128065
0038741AR,4,14.992496248124061,111.05552776388193,280.78539269634814,265.7928964482241
0038751AR,4,50.90045022511255,90.32516258129064,294.4822411205603,243.58179089544774
0038752AR,4,45.71785892946473,104.76238119059528,292.2611305652826,246.54327163581786
0038754AR,4,54.23211605802901,107.16858429214606,318.544272136068,264.312156078039
0038784AR,4,51.27063531765883,92.36118059029513,310.9554777388694,259.68484242121053
0038804AR,4,57.1935967983992,101.06053026513257,342.2361180590295,285.0425212606303
0038811AR,4,56.083041520760375,106.2431215607804,342.2361180590295,286.1530765382691
0038816AR,4,54.23211605802901,120.4952476238119,353.52676338169084,299.2946473236618
0038826AR,4,53.1215607803902,80.70035017508754,291.5207603801901,238.39919959979989
0038854AR,4,51.45572786393196,116.79339669834917,308.3641820910455,256.90845422711357
0038856AR,4,55.712856428214096,207.11855927963978,333.35167583791895,277.63881940970487
0038862AR,4,56.453226613306654,117.16358179089544,338.53426713356674,282.0810405202601
0038865AR,4,54.78739369684842,113.46173086543271,338.1640820410205,283.37668834417207
0038869AR,4,52.38119059529764,144.9274637318659,341.12556278139067,288.744372186093
0038885AR,4,43.49674837418709,96.24812406203101,287.0785392696348,243.5817908954477
0038899AR,4,56.453226613306654,180.65032516258128,316.3231615807904,259.86993496748374
0038902AR,4,55.34267133566783,86.80840420210104,316.13806903451723,260.7953976988494
0038911AR,4,55.52776388194096,116.79339669834917,352.0460230115057,296.51825912956474
0038914AR,4,54.417208604302154,110.8704352176088,345.3826913456728,290.96548274137064
0038918AR,4,57.37868934467233,110.3151575787894,343.9019509754877,286.52326163081534
0038920AR,4,45.34767383691845,132.52626313156577,337.79389694847424,292.4462231115558
0038922AR,4,52.566283141570786,108.09404702351175,322.61630815407705,270.05002501250624
0038930AR,4,48.30915457728864,175.46773386693346,335.01750875437716,286.7083541770885
0038934AR,4,52.566283141570786,174.91245622811405,335.57278639319657,283.00650325162576
0040152AR,1,74.03701850925462,95.69284642321159,370.0,295.9629814907454
0040699AR,1,67.18859429714857,93.10155077538768,326.68834417208603,259.4997498749375
0040733AR,1,66.81840920460229,96.61830915457728,323.17158579289645,256.35317658829416
0040755AR,1,62.376188094047016,106.98349174587293,361.4857428714357,299.1095547773887
0041055AR,1,74.9624812406203,148.62931465732865,370.0,295.0375187593797
0041076AR,1,67.55877938969483,160.84542271135567,370.0,302.44122061030515
0041104AR,1,62.006003001500744,131.97098549274637,370.0,307.99399699849926
0041258AR,1,70.8904452226113,208.5992996498249,345.56778389194596,274.67733866933463
0041380AR,1,68.48424212106053,126.41820910455226,370.0,301.51575787893944
0041430AR,1,67.18859429714857,213.0415207603802,329.46473236618306,262.27613806903446
0042023AR,1,65.52276138069034,89.5847923961981,370.0,304.4772386193097
0044351AR,4,67.74387193596799,95.87793896948475,370.0,302.256128064032
0044353AR,4,31.465732866433214,80.88544272136068,370.0,338.5342671335668
0044354AR,4,37.203601800900444,248.02401200600298,328.35417708854425,291.1505752876438
0044357AR,4,38.12906453226613,165.6578289144572,319.09954977488746,280.97048524262135
0044359AR,4,67.18859429714857,106.98349174587293,335.9429714857429,268.7543771885943
0044360AR,4,45.16258129064532,190.09004502251125,318.35917958979485,273.1965982991495
0044365AR,4,65.89294647323662,94.76738369184592,334.46223111555776,268.5692846423211
0044368AR,4,64.22711355677838,198.04902451225612,331.8709354677339,267.6438219109555
0044370AR,4,32.206103051525766,178.2441220610305,336.6833416708354,304.4772386193096
0044372AR,4,65.3376688344172,95.87793896948475,305.7728864432216,240.43521760880438
0044373AR,4,40.35017508754377,203.97198599299648,370.0,329.6498249124562
0044380AR,4,63.85692846423211,153.07153576788392,324.6523261630815,260.7953976988494
0044382AR,4,24.802401200600297,162.5112556278139,361.4857428714357,336.68334167083543
0044386AR,4,71.07553776888443,108.27913956978489,352.97148574287144,281.895947973987
0044389AR,4,66.07803901950975,98.83941970985492,370.0,303.92196098049027
0044391AR,4,48.124062031015505,225.81290645322662,344.6423211605803,296.5182591295648
0044392AR,4,40.5352676338169,220.6303151575788,333.53676838419204,293.00150075037516
0044393AR,4,63.11655827913957,196.19809904952473,330.02001000500246,266.9034517258629
0044394AR,4,34.98249124562281,183.24162081040518,370.0,335.0175087543772
0044397AR,4,65.89294647323662,196.568284142071,330.760380190095,264.8674337168584
0044399AR,4,64.7823911955978,142.33616808404201,333.35167583791895,268.5692846423211
0044411AR,4,55.89794897448724,134.74737368684342,370.0,314.10205102551276
0044421AR,4,69.96498249124562,119.93996998499249,333.7218609304652,263.7568784392196
0044423AR,4,64.59729864932466,120.31015507753875,344.4572286143071,279.8599299649824
0044425AR,4,63.85692846423211,88.65932966483241,358.52426213106554,294.66733366683343
0044429AR,4,70.33516758379189,99.39469734867433,370.0,299.6648324162081
0044430AR,4,33.871935967983994,260.0550275137569,370.0,336.128064032016
0044431AR,4,66.44822411205602,89.76988494247124,370.0,303.55177588794396
0044435AR,4,20.91545772886443,253.2066033016508,330.39019509754877,309.4747373686843
0044436AR,4,50.160080040020006,245.61780890445223,345.0125062531265,294.85242621310647
0044439AR,4,39.05452726363181,163.06653326663331,370.0,330.9454727363682
0044440AR,4,59.78489244622311,192.68134067033515,328.1690845422711,268.38419209604797
0044445AR,4,67.37368684342171,94.02701350675336,370.0,302.6263131565783
0044451AR,4,68.8544272136068,102.3561780890445,340.01500750375186,271.16058029014505
0044455AR,4,66.81840920460229,215.26263131565779,333.53676838419204,266.71835917958975
0044457AR,4,61.2656328164082,199.34467233616806,326.3181590795397,265.05252626313154
0044460AR,4,63.85692846423211,101.98599299649824,370.0,306.1430715357679
0044461AR,4,64.04202101050525,197.67883941970985,332.79639819909954,268.7543771885943
0044466AR,4,65.52276138069034,91.80590295147573,360.1900950475237,294.6673336668334
0044468AR,4,14.992496248124061,269.49474737368683,331.8709354677339,316.87843921960985
0044474AR,4,36.64832416208104,173.6168084042021,370.0,333.35167583791895
0044476AR,4,63.48674337168584,136.04302151075535,362.4112056028014,298.9244622311155
0044477AR,4,33.31665832916458,87.73386693346673,370.0,336.68334167083543
0044481AR,4,32.94647323661831,173.98699349674837,370.0,337.0535267633817
0044488AR,4,66.07803901950975,195.64282141070535,328.7243621810905,262.64632316158077
0044492AR,4,65.15257628814408,99.02451225612806,348.1590795397699,283.0065032516258
0044494AR,4,67.92896448224111,110.8704352176088,341.86593296648323,273.93696848424213
0044499AR,4,34.61230615307654,97.17358679339668,370.0,335.38769384692347
0044500AR,4,66.63331665832916,91.80590295147573,336.6833416708354,270.05002501250624
0044504AR,4,67.55877938969483,205.63781890945472,329.83491745872936,262.2761380690345
0044507AR,4,66.81840920460229,198.78939469734865,330.57528764382187,263.7568784392196
0044509AR,4,69.22461230615308,102.1710855427714,361.6708354177088,292.44622311155575
0044510AR,4,65.3376688344172,96.98849424712355,338.7193596798399,273.38169084542267
0044512AR,4,65.70785392696347,106.2431215607804,370.0,304.2921460730365
0044515AR,4,63.48674337168584,195.64282141070535,330.9454727363682,267.4587293646823
0044522AR,4,35.907953976988495,173.98699349674837,370.0,334.0920460230115
0044524AR,4,63.85692846423211,123.82691345672835,370.0,306.1430715357679
0044525AR,4,60.89544772386192,196.0130065032516,333.53676838419204,272.6413206603301
0044533AR,4,67.74387193596799,105.68784392196098,336.6833416708354,268.9394697348674
0044539AR,4,67.92896448224111,99.02451225612806,302.256128064032,234.3271635817909
0044540AR,4,64.04202101050525,198.04902451225612,331.8709354677339,267.8289144572286
0044542AR,4,36.4632316158079,141.7808904452226,358.15407703851923,321.69084542271133
0044551AR,4,56.26813406703351,136.7833916958479,370.0,313.7318659329665
0044557AR,4,68.29914957478738,93.10155077538768,339.64482241120555,271.3456728364182
0044560AR,4,12.216108054027012,122.5312656328164,370.0,357.783891945973
0044562AR,4,61.82091045522761,213.41170585292645,331.13056528264127,269.3096548274137
0044563AR,4,66.44822411205602,90.88044022011005,334.2771385692846,267.82891445722856
0044564AR,4,66.44822411205602,94.02701350675336,342.42121060530263,275.9729864932466
0044566AR,4,39.60980490245122,232.29114557278638,331.8709354677339,292.26113056528266
0044567AR,4,42.20110055027513,147.51875937968984,370.0,327.7988994497249
0044573AR,4,40.5352676338169,169.91495747873935,370.0,329.4647323661831
0044576AR,4,67.55877938969483,173.6168084042021,329.6498249124562,262.09104552276136
0044581AR,4,61.2656328164082,193.4217108554277,328.5392696348174,267.2736368184092
0044584AR,4,32.57628814407204,178.42921460730363,324.2821410705352,291.7058529264632
0044585AR,4,64.7823911955978,192.3111555777889,322.06103051525764,257.2786393196599
0044586AR,4,68.11405702851425,106.98349174587293,344.4572286143071,276.34317158579285
0044595AR,4,69.4097048524262,204.5272636318159,331.6858429214607,262.27613806903446
0044597AR,4,62.74637318659329,104.20710355177589,272.456228114057,209.7098549274637
0044599AR,4,44.42221110555277,120.31015507753875,322.06103051525764,277.63881940970487
0044602AR,4,66.26313156578288,92.54627313656827,342.6063031515758,276.3431715857929
0044605AR,4,34.05702851425713,130.86043021510756,370.0,335.9429714857429
0044607AR,4,63.48674337168584,208.0440220110055,336.6833416708354,273.1965982991495
0044621AR,4,67.92896448224111,197.67883941970985,330.9454727363682,263.0165082541271
0044622AR,4,64.96748374187092,89.76988494247124,370.0,305.0325162581291
0044624AR,4,67.18859429714857,99.39469734867433,360.56028014007,293.37168584292147
0044629AR,4,67.92896448224111,104.76238119059528,343.3466733366683,275.4177088544272
0044635AR,4,32.76138069034517,212.3011505752876,334.09204602301145,301.3306653326663
0044636AR,4,34.98249124562281,68.66933466733366,370.0,335.0175087543772
0044640AR,4,68.48424212106053,208.96948474237118,331.3156578289144,262.8314157078539
0044642AR,4,63.3016508254127,137.52376188094047,350.01000500250126,286.70835417708855
0044644AR,4,64.04202101050525,105.8729364682341,370.0,305.95797898949473
0044645AR,4,68.48424212106053,199.52976488244119,331.13056528264127,262.64632316158077
0044648AR,4,64.96748374187092,99.57978989494748,330.2051025512756,265.2376188094047
0044653AR,4,55.52776388194096,149.7398699349675,317.06353176588294,261.53576788394196
0044654AR,4,63.67183591795897,94.39719859929964,327.6138069034517,263.94197098549273
0044655AR,4,35.537768884442215,88.104052026013,370.0,334.46223111555776
0044656AR,4,65.15257628814408,92.73136568284141,327.4287143571786,262.2761380690345
0044657AR,4,49.04952476238118,90.51025512756378,319.83991995997997,270.7903951975988
0044661AR,4,66.63331665832916,91.43571785892946,333.53676838419204,266.90345172586285
0044662AR,4,32.206103051525766,224.51725862931463,331.8709354677339,299.6648324162081
0044665AR,4,66.26313156578288,94.58229114557277,333.90695347673835,267.64382191095547
0044668AR,4,64.7823911955978,212.3011505752876,331.13056528264127,266.3481740870435
0044674AR,4,62.376188094047016,97.91395697848924,370.0,307.623811905953
0044676AR,4,64.7823911955978,168.98949474737367,355.0075037518759,290.2251125562781
0044681AR,4,32.206103051525766,144.55727863931966,370.0,337.79389694847424
0044687AR,4,14.252126063031513,93.47173586793397,370.0,355.74787393696846
0044693AR,4,68.66933466733366,206.93346673336666,332.4262131065533,263.75687843921963
0044696AR,4,53.49174587293646,224.70235117558778,340.7553776888444,287.26363181590796
0044697AR,4,60.340170085042516,137.52376188094047,370.0,309.65982991495747
0044703AR,4,64.04202101050525,131.41570785392693,330.760380190095,266.71835917958975
0044704AR,4,46.45822911455728,139.55977988994496,321.13556778389193,274.67733866933463
0044707AR,4,66.81840920460229,93.6568284142071,370.0,303.1815907953977
0044709AR,4,65.3376688344172,127.52876438219108,347.2336168084042,281.89594797398695
0044712AR,4,63.48674337168584,114.0170085042521,370.0,306.51325662831414
0044715AR,4,65.15257628814408,114.9424712356178,352.416208104052,287.2636318159079
0044724AR,4,40.35017508754377,100.13506753376689,370.0,329.6498249124562
0044725AR,4,66.63331665832916,152.5162581290645,328.1690845422711,261.53576788394196
0044728AR,4,66.63331665832916,146.96348174087044,347.4187093546773,280.78539269634814
0044729AR,4,21.100550275137564,121.05052526263131,370.0,348.89944972486245
0044731AR,4,65.15257628814408,122.90145072536266,361.1155577788894,295.96298149074534
0044734AR,4,65.52276138069034,134.93246623311654,370.0,304.4772386193097
0044735AR,4,31.465732866433214,120.86543271635817,333.1665832916458,301.7008504252126
0044736AR,4,70.8904452226113,103.09654827413706,345.9379689844922,275.04752376188094
0044737AR,4,34.4272136068034,84.21710855427713,370.0,335.5727863931966
0044740AR,4,61.2656328164082,116.60830415207602,340.57028514257127,279.3046523261631
0044741AR,4,63.11655827913957,199.8999499749875,334.83241620810406,271.7158579289645
0044742AR,4,69.03951975987994,311.8809404702351,340.9404702351175,271.90095047523755
0044743AR,4,60.71035517758879,209.52476238119056,325.5777888944472,264.86743371685844
0044744AR,4,33.871935967983994,91.99099549774887,370.0,336.128064032016
0044745AR,4,33.31665832916458,193.4217108554277,370.0,336.68334167083543
0044747AR,4,65.3376688344172,131.41570785392693,349.8249124562281,284.4872436218109
0044749AR,4,54.97248624312155,158.06903451725861,356.85842921460727,301.88594297148575
0044750AR,4,61.63581790895447,196.75337668834413,334.09204602301145,272.45622811405696
0044751AR,4,72.74137068534267,134.37718859429714,338.7193596798399,265.9779889944972
0044752AR,4,69.03951975987994,94.95247623811906,308.5492746373186,239.50975487743867
0044753AR,4,72.9264632316158,101.43071535767884,353.52676338169084,280.60030015007504
0044759AR,4,41.645822911455724,242.47123561780887,331.8709354677339,290.2251125562782
0044761AR,4,34.98249124562281,100.69034517258628,370.0,335.0175087543772
0044767AR,4,69.03951975987994,98.83941970985492,350.3801900950475,281.3406703351676
0044769AR,4,29.984992496248122,158.80940470235117,370.0,340.01500750375186
0044770AR,4,67.92896448224111,96.06303151575786,320.9504752376188,253.02151075537768
0044778AR,4,29.244622311155577,143.07653826913457,349.2696348174087,320.0250125062531
0044781AR,4,66.63331665832916,99.02451225612806,330.02001000500246,263.38669334667327
0044782AR,4,64.96748374187092,93.28664332166083,370.0,305.0325162581291
0044783AR,4,68.66933466733366,94.95247623811906,326.87343671835913,258.2041020510255
0044785AR,4,65.89294647323662,128.82441220610306,354.63731865932965,288.744372186093
0044787AR,4,69.59479739869934,214.33716858429213,332.79639819909954,263.20160080040023
0044788AR,4,69.03951975987994,200.08504252126062,332.2411205602801,263.2016008004001
0044790AR,4,69.03951975987994,199.34467233616806,331.5007503751876,262.4612306153076
0044793AR,4,64.41220610305153,141.41070535267633,314.472236118059,250.0600300150075
0044795AR,4,65.52276138069034,188.79439719859928,329.83491745872936,264.31215607803904
0044800AR,4,62.006003001500744,108.09404702351175,369.44472236118054,307.4387193596798
0044801AR,4,37.01850925462731,178.05902951475736,370.0,332.9814907453727
0044802AR,4,64.96748374187092,109.3896948474237,346.6783391695848,281.71085542771385
0044803AR,4,24.987493746873437,139.00450225112556,321.50575287643824,296.5182591295648
0044808AR,4,60.89544772386192,185.09254627313655,336.3131565782891,275.4177088544272
0044809AR,4,67.74387193596799,97.17358679339668,370.0,302.256128064032
0044810AR,4,64.96748374187092,133.82191095547773,351.4907453726863,286.5232616308154
0044813AR,4,66.63331665832916,195.64282141070535,328.5392696348174,261.90595297648827
0044814AR,4,68.8544272136068,100.69034517258628,323.17158579289645,254.31715857928964
0044819AR,4,63.3016508254127,113.83191595797899,370.0,306.6983491745873
0044820AR,4,63.3016508254127,195.4577288644322,329.83491745872936,266.53326663331666
0044821AR,4,62.74637318659329,194.34717358679336,331.3156578289144,268.5692846423211
0044825AR,4,68.66933466733366,119.93996998499249,343.7168584292146,275.04752376188094
0044830AR,4,68.29914957478738,104.39219609804901,302.8114057028514,234.51225612806402
0044838AR,4,24.062031015507753,250.43021510755375,328.7243621810905,304.66233116558277
0044839AR,4,69.22461230615308,100.50525262631315,342.0510255127563,272.82641320660326
0044840AR,4,71.44572286143071,101.24562281140568,312.62131065532765,241.17558779389694
0044842AR,4,25.54277138569285,75.51775887943971,364.4472236118059,338.90445222611305
0044844AR,4,44.23711855927964,96.43321660830415,365.74287143571786,321.50575287643824
0044845AR,4,64.59729864932466,97.17358679339668,300.7753876938469,236.1780890445222
0044847AR,4,67.37368684342171,92.91645822911455,370.0,302.6263131565783
0044854AR,4,65.89294647323662,93.10155077538768,370.0,304.10705352676337
0044858AR,4,65.89294647323662,100.50525262631315,326.3181590795397,260.4252126063031
0044859AR,4,66.07803901950975,107.53876938469234,306.6983491745873,240.62031015507756
0044863AR,4,26.098049024512253,142.70635317658827,370.0,343.90195097548775
0044870AR,4,66.26313156578288,90.88044022011005,314.65732866433217,248.39419709854928
0044873AR,4,72.9264632316158,109.20460230115057,315.767883941971,242.84142071035518
0044876AR,4,63.85692846423211,122.71635817908953,338.90445222611305,275.04752376188094
0044877AR,4,52.75137568784392,227.84892446223108,340.57028514257127,287.81890945472736
0044879AR,4,69.59479739869934,97.91395697848924,324.2821410705352,254.68734367183586
0044882AR,4,63.85692846423211,196.75337668834413,332.056028014007,268.19909954977487
0044885AR,4,63.67183591795897,120.31015507753875,316.3231615807904,252.65132566283143
0044892AR,4,65.52276138069034,196.568284142071,330.57528764382187,265.05252626313154
0044901AR,4,67.92896448224111,198.60430215107553,332.6113056528264,264.6823411705853
0044905AR,4,63.67183591795897,115.68284142071035,370.0,306.32816408204104
0044906AR,4,17.028514257128563,201.0105052526263,335.57278639319657,318.544272136068
0044907AR,4,66.26313156578288,96.24812406203101,338.1640820410205,271.9009504752376
0044908AR,4,70.52026013006503,98.2841420710355,318.17408704352175,247.65382691345673
0044909AR,4,66.07803901950975,199.8999499749875,333.90695347673835,267.8289144572286
0044911AR,4,64.04202101050525,123.27163581790894,325.5777888944472,261.53576788394196
0044914AR,4,64.04202101050525,189.16458229114554,333.35167583791895,269.3096548274137
0044915AR,4,54.78739369684842,238.9544772386193,335.01750875437716,280.23011505752874
0044916AR,4,65.15257628814408,118.64432216108052,309.4747373686843,244.32216108054024
0044917AR,4,64.41220610305153,125.67783891945973,328.7243621810905,264.312156078039
0044919AR,4,40.16508254127063,92.91645822911455,370.0,329.83491745872936
0044922AR,4,67.74387193596799,97.54377188594297,299.8499249624812,232.10605302651322
0044926AR,4,29.244622311155577,94.95247623811906,370.0,340.7553776888444
0044927AR,4,65.89294647323662,106.61330665332666,370.0,304.10705352676337
0044933AR,4,63.3016508254127,100.32016008004001,370.0,306.6983491745873
0044939AR,4,60.71035517758879,121.23561780890444,370.0,309.2896448224112
0044940AR,4,64.7823911955978,196.93846923461732,331.3156578289144,266.53326663331666
0044944AR,4,37.758879439719855,178.79939969984991,370.0,332.24112056028014
0044947AR,4,66.07803901950975,90.1400700350175,370.0,303.92196098049027
0044953AR,4,60.525262631315655,313.73186593296646,346.6783391695848,286.15307653826915
0044964AR,4,63.11655827913957,128.45422711355675,323.5417708854427,260.42521260630315
0044967AR,4,63.3016508254127,97.17358679339668,314.472236118059,251.1705852926463
0044968AR,4,59.969984992496244,180.65032516258128,320.7653826913456,260.7953976988494
0044970AR,4,63.48674337168584,98.65432716358177,320.2101050525262,256.72336168084036
0044971AR,4,63.11655827913957,106.98349174587293,343.7168584292146,280.60030015007504
0044977AR,4,66.81840920460229,132.52626313156577,343.9019509754877,277.0835417708854
0044980AR,4,59.78489244622311,167.50875437718858,325.7628814407203,265.9779889944972
0044986AR,4,68.8544272136068,141.7808904452226,329.0945472736368,260.24012006003
0044992AR,4,34.4272136068034,256.53826913456726,370.0,335.5727863931966
0044994AR,4,66.81840920460229,125.67783891945973,341.3106553276638,274.49224612306153
0044996AR,4,64.41220610305153,121.975987993997,354.4522261130565,290.040020010005
0045000AR,4,66.44822411205602,89.95497748874436,361.85592796398197,295.40770385192593
0045003AR,4,58.489244622311155,315.0275137568784,343.53176588294144,285.0425212606303
0045005AR,4,23.13656828414207,97.54377188594297,328.7243621810905,305.5877938969484
0045011AR,4,69.77988994497248,104.20710355177589,350.01000500250126,280.2301150575288
0045012AR,4,32.021010505252626,263.5717858929465,330.9454727363682,298.92446223111557
0045014AR,4,66.81840920460229,95.87793896948475,369.0745372686343,302.256128064032
0045017AR,4,69.59479739869934,198.97448724362178,331.3156578289144,261.7208604302151
0045022AR,4,31.835917958979486,173.2466233116558,318.35917958979485,286.52326163081534
0045027AR,4,64.22711355677838,86.80840420210104,370.0,305.77288644322164
0045031AR,4,60.71035517758879,213.41170585292645,332.2411205602801,271.5307653826913
0045033AR,4,64.04202101050525,197.86393196598297,335.2026013006503,271.16058029014505
0045035AR,4,79.77488744372187,313.5467733866933,337.60880440220103,257.83391695847916
0045037AR,4,64.59729864932466,105.68784392196098,294.6673336668334,230.0700350175087
0045042AR,4,64.59729864932466,118.4592296148074,360.3751875937969,295.77788894447224
0045044AR,4,42.75637818909454,200.27013506753377,370.0,327.24362181090544
0045045AR,4,64.7823911955978,108.27913956978489,321.13556778389193,256.3531765882941
0045050AR,4,69.77988994497248,96.98849424712355,335.01750875437716,265.2376188094047
0045053AR,4,65.3376688344172,197.49374687343672,332.79639819909954,267.4587293646823
0045055AR,4,26.283141570785393,148.07403701850924,353.71185592796394,327.42871435717854
0045058AR,4,65.3376688344172,194.71735867933967,328.1690845422711,262.8314157078539
0045059AR,4,67.74387193596799,119.38469234617308,370.0,302.256128064032
0045065AR,4,67.92896448224111,90.6953476738369,370.0,302.0710355177589
0045069AR,4,68.48424212106053,101.98599299649824,345.56778389194596,277.0835417708854
0045072AR,4,66.81840920460229,117.903951975988,370.0,303.1815907953977
0045074AR,4,64.96748374187092,129.37968984492244,342.6063031515758,277.63881940970487
0045083AR,4,65.3376688344172,94.2121060530265,329.0945472736368,263.7568784392196
0045088AR,4,41.460730365182584,106.61330665332666,367.9639819909955,326.5032516258129
0045100AR,4,36.4632316158079,177.50375187593795,370.0,333.5367683841921
0045103AR,4,62.376188094047016,202.67633816908454,336.86843421710853,274.49224612306153
0045105AR,4,32.021010505252626,77.73886943471734,370.0,337.9789894947474
0045112AR,4,66.07803901950975,90.88044022011005,359.6348174087043,293.55677838919456
0045117AR,4,34.242121060530266,122.90145072536266,370.0,335.7578789394697
0045118AR,4,43.31165582791395,103.28164082041019,330.2051025512756,286.89344672336165
0045120AR,4,88.84442221110554,312.62131065532765,342.6063031515758,253.76188094047023
0045125AR,4,62.93146573286643,115.31265632816408,330.39019509754877,267.4587293646823
0045128AR,4,65.52276138069034,200.08504252126062,327.24362181090544,261.7208604302151
0045130AR,4,62.74637318659329,101.8009004502251,332.056028014007,269.3096548274137
0045134AR,4,65.89294647323662,165.4727363681841,333.35167583791895,267.4587293646823
0045136AR,4,28.319159579789893,175.46773386693346,329.2796398199099,300.96048024012003
0045140AR,4,63.11655827913957,119.01450725362682,313.9169584792396,250.80040020010006
0045143AR,4,38.12906453226613,105.13256628314157,335.01750875437716,296.88844422211105
0045147AR,4,66.63331665832916,99.76488244122059,340.57028514257127,273.93696848424213
0045152AR,4,64.96748374187092,90.51025512756378,349.2696348174087,284.3021510755378
0045154AR,4,38.4992496248124,161.95597798899448,370.0,331.5007503751876
0045163AR,4,39.794897448724356,220.0750375187594,370.0,330.2051025512757
0045164AR,4,65.3376688344172,91.43571785892946,348.344172086043,283.00650325162576
0045165AR,4,62.93146573286643,85.14257128564282,299.66483241620807,236.73336668334164
0045168AR,4,25.72786393196598,103.28164082041019,370.0,344.272136068034
0045171AR,4,68.11405702851425,97.17358679339668,370.0,301.88594297148575
0045181AR,4,62.006003001500744,169.54477238619307,346.12306153076537,284.1170585292646
0045184AR,4,39.424712356178084,110.8704352176088,340.57028514257127,301.1455727863932
0045185AR,4,61.45072536268133,130.49024512256128,360.56028014007,299.10955477738867
0045197AR,4,64.22711355677838,111.42571285642819,305.40270135067533,241.17558779389697
0045200AR,4,32.3911955977989,88.28914457228613,370.0,337.6088044022011
0045202AR,4,67.74387193596799,99.94997498749375,342.7913956978489,275.0475237618809
0045203AR,4,51.0855427713857,150.48024012006002,370.0,318.9144572286143
0045204AR,4,35.907953976988495,253.57678839419705,328.5392696348174,292.6313156578289
0045205AR,4,62.191095547773884,96.43321660830415,312.8064032016008,250.6153076538269
0045208AR,4,59.599799899949964,81.0705352676338,264.49724862431214,204.89744872436216
0045211AR,4,62.006003001500744,109.20460230115057,370.0,307.99399699849926
0045219AR,4,60.89544772386192,115.86793396698349,370.0,309.10455227613807
0045220AR,4,43.31165582791395,167.87893946973486,370.0,326.68834417208603
0045221AR,4,57.74887443721861,135.30265132566282,370.0,312.2511255627814
0045222AR,4,63.3016508254127,122.16108054027013,369.25962981490744,305.95797898949473
0045223AR,4,64.96748374187092,195.08754377188595,329.2796398199099,264.312156078039
0045224AR,4,68.66933466733366,109.01950975487743,314.472236118059,245.80290145072536
0045227AR,4,67.55877938969483,201.0105052526263,333.1665832916458,265.60780390195094
0045228AR,4,65.52276138069034,92.91645822911455,370.0,304.4772386193097
0045233AR,4,58.489244622311155,190.09004502251125,324.4672336168084,265.97798899449725
0045237AR,4,64.96748374187092,179.90995497748872,332.79639819909954,267.8289144572286
0045240AR,4,64.22711355677838,196.38319159579788,329.46473236618306,265.2376188094047
0045243AR,4,67.18859429714857,102.72636318159078,323.35667833916955,256.16808404202095
0045247AR,4,64.96748374187092,94.76738369184592,355.19259629814906,290.22511255627813
0045249AR,4,67.55877938969483,198.60430215107553,330.9454727363682,263.3866933466733
0045255AR,4,38.12906453226613,284.8574287143571,370.0,331.8709354677339
0045262AR,4,63.11655827913957,94.02701350675336,308.3641820910455,245.24762381190595
0045265AR,4,65.70785392696347,116.79339669834917,365.5577788894447,299.8499249624812
0045266AR,4,69.59479739869934,220.2601300650325,328.5392696348174,258.94447223611803
0045268AR,4,27.208604302151077,238.39919959979986,333.1665832916458,305.95797898949473
0045270AR,4,61.45072536268133,89.21460730365182,370.0,308.54927463731866
0045271AR,4,68.8544272136068,93.84192096048024,357.2286143071535,288.3741870935467
0045273AR,4,65.15257628814408,101.24562281140568,331.8709354677339,266.7183591795898
0045275AR,4,66.07803901950975,106.61330665332666,302.07103551775884,235.9929964982491
0049519AR,4,37.38869434717358,205.08254127063532,340.7553776888444,303.36668334167086
0049523AR,4,44.0520260130065,69.4097048524262,315.0275137568784,270.9754877438719
0049524AR,4,46.643321660830416,70.70535267633817,322.4312156078039,275.7878939469735
0049525AR,4,41.460730365182584,111.61080540270135,326.68834417208603,285.22761380690343
0049526AR,4,42.20110055027513,78.29414707353676,313.5467733866933,271.3456728364182
0049535AR,4,44.23711855927964,116.23811905952975,321.69084542271133,277.4537268634317
0049541AR,4,39.05452726363181,94.95247623811906,290.040020010005,250.98549274637315
0049542AR,4,39.979989994997496,66.07803901950975,288.00400200100046,248.02401200600298
0049543AR,4,43.49674837418709,99.94997498749375,324.4672336168084,280.9704852426213
0049545AR,4,40.72036018009004,118.08904452226112,321.13556778389193,280.4152076038019
0049554AR,4,53.676838419209595,115.86793396698349,325.2076038019009,271.5307653826913
